current_rank,ticker,name,sector,2026-07-17 13:00__close,2026-07-17 13:00__next_4h_return,2026-07-16 12:30__close,2026-07-16 12:30__next_4h_return,2026-07-14 12:30__close,2026-07-14 12:30__next_4h_return,2026-07-13 12:30__close,2026-07-13 12:30__next_4h_return,2026-07-10 12:30__close,2026-07-10 12:30__next_4h_return,2026-07-07 12:30__close,2026-07-07 12:30__next_4h_return,2026-07-06 12:30__close,2026-07-06 12:30__next_4h_return,2026-07-02 12:30__close,2026-07-02 12:30__next_4h_return,2026-07-01 12:30__close,2026-07-01 12:30__next_4h_return,2026-06-30 12:30__close,2026-06-30 12:30__next_4h_return,2026-06-29 12:30__close,2026-06-29 12:30__next_4h_return,2026-06-26 12:30__close,2026-06-26 12:30__next_4h_return,2026-06-25 12:30__close,2026-06-25 12:30__next_4h_return,2026-06-24 12:30__close,2026-06-24 12:30__next_4h_return,2026-06-23 12:30__close,2026-06-23 12:30__next_4h_return,2026-06-22 12:30__close,2026-06-22 12:30__next_4h_return,2026-06-18 12:30__close,2026-06-18 12:30__next_4h_return,2026-06-17 12:30__close,2026-06-17 12:30__next_4h_return,2026-06-16 12:30__close,2026-06-16 12:30__next_4h_return,2026-06-15 12:30__close,2026-06-15 12:30__next_4h_return,2026-06-12 12:30__close,2026-06-12 12:30__next_4h_return,2026-06-11 12:30__close,2026-06-11 12:30__next_4h_return,2026-06-10 12:30__close,2026-06-10 12:30__next_4h_return,2026-06-09 12:30__close,2026-06-09 12:30__next_4h_return,2026-06-08 12:30__close,2026-06-08 12:30__next_4h_return,2026-06-05 12:30__close,2026-06-05 12:30__next_4h_return,2026-06-03 12:30__close,2026-06-03 12:30__next_4h_return,2026-06-02 12:30__close,2026-06-02 12:30__next_4h_return,2026-06-01 12:30__close,2026-06-01 12:30__next_4h_return,2026-05-29 12:30__close,2026-05-29 12:30__next_4h_return
34,TENB,TENABLE HOLDINGS INC,Information Technology,39.880001,,39.790001,0.00226187,42.650002,-0.06705746,39.180000,0.08856565,39.779999,-0.01508293,40.590000,-0.01995568,41.310001,-0.01742922,38.590000,0.07048461,37.900002,0.01820575,36.880001,0.02765729,33.480000,0.10155320,30.200001,0.10860923,27.459999,0.09978158,27.920000,-0.01647568,27.250000,0.02458716,26.350000,0.03415560,26.870001,-0.01935247,26.910000,-0.00148640,26.940001,-0.00111362,27.719999,-0.02813846,26.790001,0.03471437,26.860001,-0.00260611,26.790001,0.00261292,26.670000,0.00449948,27.580000,-0.03299492,27.860001,-0.01005029,29.690500,-0.06165268,30.905001,-0.03929788,29.330000,0.05369932,28.225000,0.03914969
35,HQY,HEALTHEQUITY INC,Health Care,97.669998,,98.739998,-0.01083654,94.510002,0.04475713,95.629997,-0.01171175,94.410004,0.01292229,96.949997,-0.02619900,96.510002,0.00455906,95.379997,0.01184740,92.290001,0.03348137,90.330002,0.02169821,87.769997,0.02916720,88.440002,-0.00757581,83.370003,0.06081323,85.010002,-0.01929184,84.919998,0.00105987,84.570000,0.00413856,85.199997,-0.00739433,86.360001,-0.01343219,85.695000,0.00776009,87.019997,-0.01522635,88.334999,-0.01488653,89.010002,-0.00758345,89.760002,-0.00835561,89.180000,0.00650372,87.830002,0.01537058,88.690002,-0.00969670,85.220001,0.04071815,88.400002,-0.03597286,90.654999,-0.02487449,88.010002,0.03005337
36,FRSH,FRESHWORKS INC CLASS A,Information Technology,10.890000,,10.965000,-0.00683995,10.480000,0.04627863,10.825000,-0.03187067,10.370000,0.04387657,10.370000,0.00000000,10.150000,0.02167488,10.350000,-0.01932367,10.405000,-0.00528592,10.125000,0.02765432,10.210000,-0.00832517,9.860000,0.03549696,9.170000,0.07524537,9.375000,-0.02186667,9.171000,0.02224403,8.940000,0.02583893,8.845000,0.01074053,8.975000,-0.01448468,9.500100,-0.05527310,9.505000,-0.00051552,9.440000,0.00688559,9.210000,0.02497286,9.375000,-0.01760000,9.370000,0.00053362,9.402500,-0.00345653,9.470000,-0.00712777,9.545000,-0.00785752,10.170000,-0.06145526,10.680000,-0.04775281,9.710000,0.09989701
37,VRSN,Verisign,Information Technology,277.660004,,275.320007,0.00849919,268.725006,0.02454182,270.309998,-0.00586361,270.105011,0.00075892,266.790009,0.01242551,259.100006,0.02967967,256.260010,0.01108248,255.869995,0.00152427,251.419998,0.01769946,252.419998,-0.00396165,255.169998,-0.01077713,250.580002,0.01831749,252.110001,-0.00606878,247.139999,0.02011007,247.630005,-0.00197878,264.700012,-0.06448812,264.959991,-0.00098120,273.700012,-0.03193285,272.739990,0.00351992,279.730011,-0.02498846,279.600006,0.00046497,288.119995,-0.02957097,284.109985,0.01411429,283.140015,0.00342576,295.160004,-0.04072364,297.119995,-0.00659663,297.489990,-0.00124372,296.559998,0.00313593,285.309998,0.03943079
38,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,553.479980,,545.530029,0.01457289,536.530029,0.01677446,531.440002,0.00957780,536.690002,-0.00978218,545.349976,-0.01587966,529.479919,0.02997292,529.059998,0.00079371,513.940002,0.02941977,536.960022,-0.04287101,527.460022,0.01801084,513.510010,0.02716600,513.380005,0.00025323,510.609985,0.00542492,513.719971,-0.00605385,514.090027,-0.00071983,505.470001,0.01705349,500.149994,0.01063682,501.640015,-0.00297030,499.750000,0.00378192,480.920013,0.03915409,474.220001,0.01412849,471.440002,0.00589682,477.130005,-0.01192548,467.334991,0.02095930,486.670013,-0.03972922,487.910004,-0.00254143,452.380005,0.07854016,481.230011,-0.05995055,496.670013,-0.03108704
39,NAVN,NAVAN INC CLASS A,Consumer Discretionary,25.959999,,25.820000,0.00542211,25.795000,0.00096918,26.120001,-0.01244261,25.910000,0.00810502,27.260000,-0.04952311,26.309999,0.03610798,25.670000,0.02493179,24.225000,0.05964912,22.860001,0.05971124,23.715000,-0.03605309,22.770000,0.04150198,21.590000,0.05465493,21.785000,-0.00895111,21.280001,0.02373115,21.650000,-0.01709002,21.885000,-0.01073795,20.980000,0.04313632,19.030001,0.10246973,20.100000,-0.05323378,19.930000,0.00852985,22.610001,-0.11853166,20.879999,0.08285451,20.670000,0.01015960,21.430000,-0.03546430,21.200001,0.01084901,22.150000,-0.04288935,22.865000,-0.03127050,22.775000,0.00395170,21.379999,0.06524795
40,RGEN,Repligen Corporation - Common Stock,,147.250000,,148.539993,-0.00868448,147.149994,0.00944614,144.880005,0.01566806,144.199997,0.00471573,139.744995,0.03187951,141.449997,-0.01205374,142.399994,-0.00667133,139.059998,0.02401838,136.429993,0.01927732,137.000000,-0.00416064,146.949997,-0.06771009,145.350006,0.01100785,138.419998,0.05006508,126.250000,0.09639602,126.650002,-0.00315833,131.979996,-0.04038486,133.639999,-0.01242145,131.690002,0.01480748,130.880005,0.00618885,130.589996,0.00222076,133.369995,-0.02084426,130.820007,0.01949234,130.119995,0.00537974,125.330002,0.03821905,122.260002,0.02511042,121.730003,0.00435389,121.110001,0.00511933,123.089996,-0.01608575,123.910004,-0.00661777
41,MSFT,Microsoft,Information Technology,393.820007,,401.119995,-0.01819901,384.950012,0.04200541,390.980011,-0.01542278,385.079987,0.01532155,388.829987,-0.00964432,386.899994,0.00498835,389.619995,-0.00698116,384.220001,0.01405443,372.839996,0.03052249,368.500000,0.01177747,371.359985,-0.00770138,352.690002,0.05293596,365.450012,-0.03491588,373.904999,-0.02261266,367.179993,0.01831528,379.049988,-0.03131512,378.869995,0.00047508,393.920013,-0.03820577,399.970001,-0.01512610,390.670013,0.02380523,390.029999,0.00164094,397.261292,-0.01820286,403.100006,-0.01448453,411.739990,-0.02098408,416.679993,-0.01185563,427.579987,-0.02549229,441.290009,-0.03106805,460.570007,-0.04186117,448.640015,0.02659146
42,NXTC,"NextCure, Inc. - Common Stock",,5.990000,,6.295000,-0.04845115,6.579000,-0.04316765,2.203000,1.98638221,1.980000,0.11262626,1.770000,0.11864407,2.070000,-0.14492754,1.880000,0.10106383,2.001000,-0.06046977,1.610000,0.24285714,1.750000,-0.08000000,1.620100,0.08018024,1.688400,-0.04045250,1.785000,-0.05411765,1.795000,-0.00557103,1.745000,0.02865330,2.040000,-0.14460784,2.200000,-0.07272727,1.960000,0.12244898,1.980000,-0.01010101,2.070000,-0.04347826,2.220000,-0.06756757,2.190000,0.01369863,2.300000,-0.04782609,2.750000,-0.16363636,2.915000,-0.05660377,3.150000,-0.07460317,3.350000,-0.05970149,3.380000,-0.00887574,6.255000,-0.45963229
43,ONB,OLD NATIONAL BANCORP,Financials,26.740000,,27.290001,-0.02015394,26.315001,0.03705111,26.320000,-0.00018993,26.205000,0.00438848,26.415001,-0.00795007,26.440001,-0.00094554,26.004999,0.01672763,26.230000,-0.00857800,25.910000,0.01235044,25.794001,0.00449713,25.860001,-0.00255220,25.879999,-0.00077272,25.650000,0.00896682,25.330000,0.01263324,25.010000,0.01279488,24.770000,0.00968914,24.620001,0.00609257,25.010000,-0.01559372,24.770000,0.00968914,25.125000,-0.01412935,24.680000,0.01803079,24.379999,0.01230521,24.270000,0.00453230,23.790001,0.02017650,23.945000,-0.00647313,23.320000,0.02680103,23.860001,-0.02263206,23.370001,0.02096705,24.000000,-0.02624996
44,GILD,Gilead Sciences,Health Care,134.279999,,136.270004,-0.01460340,130.039993,0.04790842,131.410004,-0.01042547,129.850006,0.01201385,136.335007,-0.04756666,129.649994,0.05156200,131.259995,-0.01226574,125.970001,0.04199408,126.290001,-0.00253385,126.320000,-0.00023748,127.660004,-0.01049666,123.820000,0.03101279,125.139999,-0.01054818,125.050003,0.00071968,124.809998,0.00192296,123.690002,0.00905486,125.470001,-0.01418665,127.250000,-0.01398820,124.294998,0.02377410,125.559998,-0.01007486,125.800003,-0.00190783,121.449997,0.03581726,125.467003,-0.03201643,128.110001,-0.02063069,129.009995,-0.00697616,128.970001,0.00031010,127.559998,0.01105365,131.089996,-0.02692805,134.434998,-0.02488193
45,NDAQ,"Nasdaq, Inc.",Financials,91.639999,,94.230003,-0.02748598,88.014999,0.07061301,89.230003,-0.01361654,88.080002,0.01305632,86.410004,0.01932644,84.480003,0.02284565,84.650002,-0.00200826,82.730003,0.02320801,78.809998,0.04973995,76.870003,0.02523735,78.455002,-0.02020265,77.650002,0.01036703,81.644997,-0.04893129,82.489998,-0.01024368,82.599998,-0.00133172,82.230003,0.00449951,83.290001,-0.01272659,89.308998,-0.06739519,91.040001,-0.01901365,88.974998,0.02320880,86.760002,0.02553015,86.699997,0.00069210,87.519997,-0.00936929,86.779999,0.00852729,87.279999,-0.00572869,86.800003,0.00552991,87.919998,-0.01273880,92.790001,-0.05248414,92.510002,0.00302669
46,KHC,Kraft Heinz,Consumer Staples,25.879999,,26.230000,-0.01334354,25.080000,0.04585327,25.225000,-0.00574827,24.850000,0.01509054,25.290001,-0.01739822,24.820000,0.01893638,25.370001,-0.02167919,25.020000,0.01398885,23.605000,0.05994493,24.190001,-0.02418359,23.719999,0.01981459,23.450001,0.01151377,22.920000,0.02312395,22.450001,0.02093537,22.040001,0.01860254,22.799999,-0.03333325,23.208000,-0.01758019,23.795000,-0.02466905,23.980000,-0.00771476,24.389999,-0.01681013,24.205000,0.00764301,24.045000,0.00665419,23.434999,0.02602949,23.350000,0.00364021,22.584999,0.03387208,22.770000,-0.00812477,23.339001,-0.02437984,23.629999,-0.01231477,24.025000,-0.01644125
47,NTNX,"Nutanix, Inc. - Class A Common Stock",,55.080002,,55.849998,-0.01378686,55.480000,0.00666903,55.220001,0.00470842,54.779999,0.00803217,53.750000,0.01916277,52.410000,0.02556764,51.270000,0.02223523,51.180000,0.00175850,50.970001,0.00412005,51.060001,-0.00176263,49.630001,0.02881322,46.939999,0.05730724,47.520000,-0.01220541,47.869999,-0.00731145,46.599998,0.02725324,46.860001,-0.00554851,46.459999,0.00860960,48.310001,-0.03829439,49.400002,-0.02206480,49.299999,0.00202846,49.230000,0.00142188,49.669998,-0.00885843,50.735001,-0.02099148,51.865002,-0.02178735,53.669998,-0.03363138,53.049999,0.01168707,55.480000,-0.04379959,55.869999,-0.00698047,52.075001,0.07287562
48,TIGO,Millicom International Cellular S.A. - Common Stock,,98.339996,,95.580002,0.02887627,98.209999,-0.02677932,95.769997,0.02547773,96.959999,-0.01227312,92.889999,0.04381527,94.809998,-0.02025102,93.805000,0.01071369,90.480003,0.03674842,90.769997,-0.00319482,92.279999,-0.01636326,89.290001,0.03348637,88.480003,0.00915459,87.550003,0.01062250,87.879997,-0.00375505,85.349998,0.02964264,84.400002,0.01125588,88.934998,-0.05099225,87.349998,0.01814539,89.440002,-0.02336766,93.790001,-0.04638020,92.070000,0.01868145,89.239998,0.03171226,87.339996,0.02175409,83.680000,0.04373800,82.720001,0.01160540,86.089996,-0.03914502,88.849998,-0.03106361,85.809998,0.03542711,85.160004,0.00763262
49,WTFC,Wintrust Financial Corporation - Common Stock,,164.300003,,166.940002,-0.01581406,162.369995,0.02814564,161.529999,0.00520025,161.449997,0.00049552,161.419998,0.00018584,162.779999,-0.00835484,161.270004,0.00936315,162.809998,-0.00945884,160.669998,0.01331923,160.350006,0.00199558,161.309998,-0.00595122,161.880005,-0.00352117,159.820007,0.01288949,157.449997,0.01505246,155.750000,0.01091491,154.119995,0.01057621,153.899994,0.00142951,157.199997,-0.02099239,156.679993,0.00331889,159.300003,-0.01644702,155.839996,0.02220230,154.660004,0.00762959,155.250000,-0.00380030,151.679993,0.02353644,152.800003,-0.00732991,148.080002,0.03187467,150.050003,-0.01312896,147.039993,0.02047069,150.179993,-0.02090824
50,JBHT,J.B. Hunt,Industrials,291.410004,,298.609985,-0.02411166,280.910004,0.06300944,283.010010,-0.00742025,279.929993,0.01100281,274.899994,0.01829756,277.730011,-0.01018981,285.600006,-0.02755600,290.079987,-0.01544395,289.334991,0.00257486,287.910004,0.00494942,280.299988,0.02714954,274.760010,0.02016297,269.059998,0.02118491,269.309998,-0.00092830,273.470001,-0.01521192,271.390015,0.00766420,267.260010,0.01545313,279.750000,-0.04464697,283.160004,-0.01204268,289.279999,-0.02115596,289.279999,0.00000000,280.829987,0.03008942,287.200012,-0.02217975,288.079987,-0.00305462,284.910004,0.01112626,279.980011,0.01760837,275.579987,0.01596641,279.649994,-0.01455393,276.450012,0.01157526
51,KYMR,KYMERA THERAPEUTICS INC,Health Care,115.769997,,114.019997,0.01534818,112.000000,0.01803569,110.459999,0.01394171,119.320000,-0.07425411,119.139999,0.00151084,114.730003,0.03843804,113.570000,0.01021399,114.230003,-0.00577784,114.709999,-0.00418443,109.440002,0.04815421,107.760002,0.01559020,116.470001,-0.07478320,99.900002,0.16586585,98.209999,0.01720805,99.309998,-0.01107642,90.360001,0.09904822,89.980003,0.00422314,87.459999,0.02881322,85.610001,0.02160960,86.150002,-0.00626815,82.959999,0.03845230,78.269997,0.05992081,76.974998,0.01682363,73.959999,0.04076527,74.199997,-0.00323447,73.290001,0.01241637,71.230003,0.02892037,78.570000,-0.09341984,81.419998,-0.03500366
52,AGNC,AGNC Investment Corp. - Common Stock,,11.220000,,11.410000,-0.01665206,11.175000,0.02102908,10.980000,0.01775956,11.125000,-0.01303371,11.115000,0.00089969,11.175000,-0.00536913,11.000000,0.01590909,10.795000,0.01899027,10.900000,-0.00963303,11.000000,-0.00909091,10.910000,0.00824931,10.620000,0.02730697,10.485000,0.01287554,10.430000,0.00527325,10.370000,0.00578592,10.385000,-0.00144439,10.299900,0.00826222,10.565000,-0.02509229,10.465000,0.00955566,10.315000,0.01454193,10.292700,0.00216658,10.180000,0.01107073,10.300000,-0.01165049,10.119900,0.01779662,10.175000,-0.00541523,10.170000,0.00049164,10.200000,-0.00294118,10.235000,-0.00341964,10.410000,-0.01681076
53,META,Meta Platforms,Communication Services,646.010010,,664.539978,-0.02788390,661.080017,0.00523380,656.729980,0.00662378,669.309998,-0.01879550,615.570007,0.08730118,600.270020,0.02548851,582.650024,0.03024113,612.950012,-0.04943305,563.099976,0.08852786,562.330017,0.00136923,549.349976,0.02362800,542.869995,0.01193652,557.804993,-0.02677459,562.219971,-0.00785276,563.849976,-0.00289085,577.219971,-0.02316274,567.484985,0.01715461,600.299988,-0.05466434,593.489990,0.01147450,566.700012,0.04727365,568.390015,-0.00297332,570.789978,-0.00420463,584.559998,-0.02355621,585.335022,-0.00132407,592.640015,-0.01232619,623.109985,-0.04889983,597.659973,0.04258276,600.369995,-0.00451392,632.520020,-0.05082847
54,VRNS,VARONIS SYSTEMS INC,Information Technology,47.540001,,47.000000,0.01148938,48.180000,-0.02449149,45.369999,0.06193522,44.520000,0.01909252,45.834999,-0.02868984,45.700001,0.00295400,42.889999,0.06551649,41.910000,0.02338342,41.950001,-0.00095354,40.200001,0.04353234,40.240002,-0.00099406,38.560001,0.04356849,37.279999,0.03433482,35.009998,0.06483865,32.700001,0.07064211,33.369999,-0.02007785,33.080002,0.00876654,33.869999,-0.02332439,33.900002,-0.00088504,33.310001,0.01771243,33.450001,-0.00418535,32.904999,0.01656289,32.490002,0.01277307,33.029999,-0.01634868,32.689999,0.01040073,33.500000,-0.02417913,35.889999,-0.06659234,36.110001,-0.00609255,34.150002,0.05739382
55,ROP,Roper Technologies,Information Technology,363.140015,,364.239990,-0.00301992,346.660004,0.05071247,360.630005,-0.03873777,355.859985,0.01340420,363.709991,-0.02158315,364.450012,-0.00203051,364.269989,0.00049420,354.600006,0.02727012,338.380005,0.04793428,335.029999,0.00999912,338.309998,-0.00969525,332.420013,0.01771850,331.350006,0.00322923,329.549988,0.00546205,325.040009,0.01387515,330.255005,-0.01579082,330.019989,0.00071213,337.480011,-0.02210508,332.450012,0.01513009,334.970001,-0.00752303,332.640015,0.00700453,333.910004,-0.00380339,335.559998,-0.00491714,333.739990,0.00545337,332.279999,0.00439386,331.720001,0.00168816,336.600006,-0.01449793,344.250000,-0.02222220,325.529999,0.05750622
56,QLYS,QUALYS INC,Information Technology,159.429993,,157.619995,0.01148330,164.059998,-0.03925395,151.429993,0.08340491,152.869995,-0.00941978,157.550003,-0.02970491,158.279999,-0.00461205,148.130005,0.06852085,143.419998,0.03284066,137.369995,0.04404166,128.380005,0.07002640,122.910004,0.04450412,116.239998,0.05738133,115.339996,0.00780303,112.279999,0.02725327,108.519997,0.03464801,111.410004,-0.02594028,112.269997,-0.00766004,113.690002,-0.01249015,114.750000,-0.00923746,111.309998,0.03090470,110.870003,0.00396857,110.230003,0.00580604,109.730003,0.00455664,110.250000,-0.00471653,109.940002,0.00281970,111.639999,-0.01522749,113.330002,-0.01491223,113.989998,-0.00578995,109.410004,0.04186083
57,URBN,URBAN OUTFITTERS INC,Consumer Discretionary,72.980003,,75.410004,-0.03222385,70.220001,0.07391061,69.860001,0.00515316,68.809998,0.01525945,68.175003,0.00931419,69.370003,-0.01722647,70.669998,-0.01839529,70.589996,0.00113333,70.870003,-0.00395099,71.449997,-0.00811748,73.559998,-0.02868408,71.385002,0.03046853,72.320000,-0.01292862,71.004997,0.01851987,72.764999,-0.02418748,76.379997,-0.04732912,72.430000,0.05453537,76.129997,-0.04860104,77.055000,-0.01200445,76.989998,0.00084429,77.375000,-0.00497579,72.690002,0.06445175,73.820000,-0.01530748,71.870003,0.02713228,71.269997,0.00841877,72.580002,-0.01804912,72.250000,0.00456750,71.519997,0.01020698,72.639999,-0.01541853
58,BSY,"Bentley Systems, Incorporated - Class B Common Stock",,32.340000,,33.099998,-0.02296067,31.139999,0.06294152,31.750000,-0.01921263,31.660000,0.00284270,32.439999,-0.02404436,32.619999,-0.00551809,32.255001,0.01131601,31.285000,0.03100531,29.889999,0.04667116,29.719999,0.00572005,29.995001,-0.00916826,28.709999,0.04475800,28.650000,0.00209421,28.415001,0.00827024,28.850000,-0.01507795,29.379999,-0.01803945,29.330000,0.00170471,30.170000,-0.02784223,30.520000,-0.01146789,30.650000,-0.00424144,30.559999,0.00294506,32.439999,-0.05795315,33.099998,-0.01993955,33.029999,0.00211926,32.930000,0.00303671,32.610001,0.00981291,33.990002,-0.04060020,35.240002,-0.03547105,32.639999,0.07965696
59,TTEK,"Tetra Tech, Inc. - Common Stock",,31.590000,,32.040001,-0.01404497,31.120001,0.02956298,31.170000,-0.00160407,30.980000,0.00613299,30.940001,0.00129279,31.139999,-0.00642254,29.900000,0.04147154,29.170000,0.02502571,28.870001,0.01039137,28.875000,-0.00017313,29.240000,-0.01248290,28.459999,0.02740692,28.590000,-0.00454708,28.035000,0.01979668,27.139999,0.03297719,27.340000,-0.00731533,28.129999,-0.02808386,28.379999,-0.00880902,28.000000,0.01357139,28.420000,-0.01477833,27.915001,0.01809060,27.160000,0.02779827,28.000000,-0.03000000,27.590000,0.01486046,27.895000,-0.01093386,27.795000,0.00359777,27.120001,0.02488934,28.309999,-0.04203455,27.500000,0.02945451
60,GEN,Gen Digital,Information Technology,26.740000,,27.004999,-0.00981296,26.570000,0.01637181,26.165001,0.01547865,25.900000,0.01023170,26.780001,-0.03286038,26.600000,0.00676695,26.665001,-0.00243769,26.105000,0.02145187,24.879999,0.04923638,25.040001,-0.00638986,24.450001,0.02413088,23.320000,0.04845630,23.549999,-0.00976641,23.260000,0.01246771,23.000000,0.01130435,24.160000,-0.04801325,23.930000,0.00961137,24.570000,-0.02604803,24.420000,0.00614251,24.315001,0.00431828,23.950001,0.01524008,24.620001,-0.02721365,24.965000,-0.01381931,25.850000,-0.03423598,26.270000,-0.01598782,26.514999,-0.00924002,27.540001,-0.03721866,27.745001,-0.00738872,25.799999,0.07538768
61,VTRS,Viatris,Health Care,17.290001,,17.330000,-0.00230808,16.315001,0.06221262,16.400000,-0.00518287,16.260000,0.00861009,16.959999,-0.04127353,16.799999,0.00952381,16.690001,0.00659065,16.180000,0.03152046,15.885000,0.01857098,16.219999,-0.02065345,16.340000,-0.00734400,16.080000,0.01616915,15.920000,0.01005025,15.740000,0.01143583,15.370000,0.02407287,15.375000,-0.00032520,15.740000,-0.02318933,16.040001,-0.01870330,16.315001,-0.01685565,16.475000,-0.00971162,16.309999,0.01011655,15.770000,0.03424217,16.190001,-0.02594200,15.930000,0.01632147,15.875000,0.00346457,15.565000,0.01991648,15.690000,-0.00796686,15.815000,-0.00790389,16.270000,-0.02796558
62,LAMR,Lamar Advertising Company - Class A Common Stock,,162.320007,,162.210007,0.00067813,157.270004,0.03141097,157.300003,-0.00019071,155.070007,0.01438058,159.970001,-0.03063071,158.005005,0.01243629,157.600006,0.00256979,156.619995,0.00625725,156.080002,0.00345972,156.309998,-0.00147141,156.169998,0.00089646,154.449997,0.01113630,153.729996,0.00468354,152.339996,0.00912433,151.710007,0.00415259,149.660004,0.01369773,149.089996,0.00382325,151.050003,-0.01297588,154.460007,-0.02207694,154.350006,0.00071267,152.350006,0.01312767,150.729996,0.01074776,150.589996,0.00092968,149.779999,0.00540791,151.360001,-0.01043870,149.570007,0.01196760,150.449997,-0.00584905,150.449997,0.00000000,152.470001,-0.01324853
63,IDXX,Idexx Laboratories,Health Care,567.440002,,575.940002,-0.01475848,540.679993,0.06521419,563.969971,-0.04129649,563.650024,0.00056763,570.250000,-0.01157383,565.109985,0.00909560,557.789978,0.01312323,537.650024,0.03745923,526.229980,0.02170162,535.835022,-0.01792537,551.114990,-0.02772555,554.780029,-0.00660629,549.070007,0.01039944,541.210022,0.01452298,545.739990,-0.00830060,561.750000,-0.02850024,546.010010,0.02882729,573.000000,-0.04710295,570.140015,0.00501629,560.580017,0.01705376,557.849976,0.00489386,556.859985,0.00177781,578.950012,-0.03815533,561.179993,0.03166545,562.260010,-0.00192085,560.729980,0.00272864,550.474976,0.01862937,566.820007,-0.02883637,563.229980,0.00637400
