current_rank,ticker,name,sector,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
42,GILD,Gilead Sciences,Health Care,42,134.279999,,17,136.300003,-0.014820278470573434,44,131.699997,0.03492791271665707,58,130.039993,0.012765334430616226,31,131.399994,-0.010350084186457331,94,129.830002,0.01209267485030141,89,134.839996,-0.0371551034457166,80,135.820007,-0.007215512807328794,16,136.360001,-0.0039600615726015365,299,129.610001,0.052079314465864446,239,131.270004,-0.012645714553341403,319,125.970001,0.04207353304696726,326,126.339996,-0.002928565867613364,323,126.330002,7.911026550933009e-05,292,127.879997,-0.012120699377245137,307,123.839996,0.03262274814672961,246,125.160004,-0.010546564060512464,378,125.050003,0.0008796561164416961,388,124.870003,0.0014414991244935393,389,125.09,0.008968980139479887
43,NDAQ,"Nasdaq, Inc.",Financials,43,91.639999,,174,94.25,-0.027692318302387275,67,91.360001,0.0316330885329128,94,88.010002,0.03806384415262243,26,89.209999,-0.013451373315226611,229,88.080002,0.012829211788619288,245,87.519997,0.0063985948262770265,308,84.389999,0.0370896793114075,254,86.43,-0.02360292722434343,268,84.470001,0.023203492089457933,355,84.660004,-0.002244306532279472,395,82.730003,0.02332891248656188,419,78.82,0.049606736868815116,418,76.845001,0.025634379326854306,385,78.559998,-0.021830410433564373,397,77.650002,0.011719201243549193,375,81.610001,-0.04852345241363243,379,82.489998,-0.010667923643300381,380,82.610001,-0.001452644940653114,426,82.5618,0.004499063825366356
44,WTFC,Wintrust Financial Corporation - Common Stock,,44,164.300003,,84,166.899994,-0.01557813716877654,153,162.619995,0.026319020609981036,146,162.360001,0.0016013426853820345,159,161.5,0.0053250835913314365,171,161.520004,-0.00012384843675461443,180,161.740005,-0.0013602138815316245,277,158.419998,0.02095699433098086,70,161.449997,-0.018767414408809246,49,162.785004,-0.008231439631550375,69,161.190002,0.00989516707121818,185,162.789993,-0.009828558687879685,63,160.720001,0.012879492204582732,56,160.369995,0.0021824905587857213,54,161.309998,-0.0058273077407143825,179,161.880005,-0.003521169893712317,63,159.809998,0.012952925510955948,83,157.470001,0.014859954182638413,98,155.770004,0.010913506813545304,92,156.33,0.010771546228203421
45,NTNX,"Nutanix, Inc. - Class A Common Stock",,45,55.080002,,29,55.849998,-0.013786858148141734,46,54.59,0.023081113757098315,49,55.470001,-0.015864448965847378,47,55.220001,0.004527345082808054,55,54.790001,0.007848147328926025,222,55.529999,-0.01332609424322162,116,53.93,0.02966806972000735,236,53.759998,0.003162239700976066,122,52.419998,0.025562763279769696,139,51.279999,0.022230870168308714,60,51.200001,0.0015624609069830875,247,50.959999,0.004709615477033191,95,51.060001,-0.0019585193505968768,254,49.720001,0.02695092463895965,277,46.939999,0.05922458583776291,289,47.5,-0.011789494736842099,343,47.889999,-0.008143641848896377,286,46.610001,0.02746187454490734,397,45.975,-0.006183389928213767
46,TIGO,Millicom International Cellular S.A. - Common Stock,,46,98.339996,,55,95.580002,0.02887627058220832,173,94.699997,0.00929255573260468,175,98.160004,-0.0352486436328997,73,95.739998,0.02527685450755901,66,96.959999,-0.012582518694126632,62,94.43,0.026792322355183584,51,94.080002,0.0037202167576486644,69,92.949997,0.012157127880273011,52,94.809998,-0.019618194697145763,67,93.760002,0.011198762559753384,51,90.489998,0.036136634680884905,70,90.760002,-0.002974922807956748,9,92.260002,-0.016258399820975544,190,89.260002,0.033609678834647605,177,88.459999,0.009043669557355472,210,87.519997,0.010740425413862775,204,87.860001,-0.0038698383351941645,313,85.349998,0.02940835452626489,283,85.8,0.011136049703302842
47,KHC,Kraft Heinz,Consumer Staples,47,25.879999,,170,26.23,-0.013343537933663718,77,25.450001,0.030648289561953312,92,25.08,0.014752830940989003,84,25.23,-0.005945303210463826,89,24.85,0.01529175050301812,98,24.68,0.0068881685575366,60,24.92,-0.009630818619582704,170,25.299999,-0.015019723913823002,60,24.82,0.01933920225624486,221,25.370001,-0.02167918716282269,82,25.01,0.014394282287085058,122,23.620001,0.058848388702439136,2,24.190001,-0.02356345499944379,298,23.700001,0.020675104612864814,281,23.469999,0.009799829987210407,363,22.940001,0.023103660719108188,392,22.469999,0.020916867864569033,392,22.030001,0.019972672720260043,387,22.165,-0.034618711656441814
48,AGNC,AGNC Investment Corp. - Common Stock,,48,11.22,,176,11.43,-0.01837270341207342,157,11.32,0.009717314487632356,159,11.18,0.012522361359570633,63,10.99,0.017288444040036266,70,11.13,-0.012578616352201255,69,11.07,0.005420054200542035,71,10.94,0.01188299817184646,195,11.12,-0.01618705035971224,235,11.17,-0.004476275738585556,179,11.0,0.015454545454545388,75,10.79,0.019462465245597915,240,10.9,-0.010091743119266194,186,11.0,-0.009090909090909038,197,10.9,0.00917431192660545,92,10.62,0.026365348399246757,45,10.49,0.012392755004766443,293,10.44,0.004789272030651492,314,10.38,0.005780346820809079,326,10.425,0.0
49,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,49,553.47998,,47,545.530029,0.014572893474943616,35,550.25,-0.008577866424352543,42,536.859985,0.024941354122341552,146,531.0,0.011035753295668638,162,536.700012,-0.010620480478021666,27,560.01001,-0.041624252395059735,165,565.400024,-0.009533098286532926,46,545.359985,0.03674644189378862,65,529.47998,0.029991700536061927,15,528.099976,0.0026131491435628096,35,514.390015,0.02665285211650148,29,536.950012,-0.04201507867737986,88,527.280029,0.01833936896555577,80,512.650024,0.028537997298523354,100,513.789978,-0.0022187159127498024,103,509.76001,0.007905618175109597,59,513.429993,-0.007147971583342905,259,512.880005,0.0010723521966897742,280,515.6,0.014097884330202648
50,RGEN,Repligen Corporation - Common Stock,,50,147.25,,33,148.550003,-0.0087512822197654,45,148.059998,0.003309502948932952,71,147.130005,0.006320892872939021,57,144.880005,0.01553009333482569,12,144.240005,0.004437049208366295,159,143.940002,0.0020842225637873746,256,137.410004,0.047521998471086624,51,139.830002,-0.017306715049607346,26,141.460007,-0.011522726702537067,28,142.399994,-0.00660103258150424,36,138.990005,0.02453405912173312,198,136.440002,0.018689555574764594,32,137.0,-0.004087576642335833,97,147.009995,-0.06809057438577559,115,145.229996,0.012256414301629492,4,138.399994,0.049349727572965074,261,126.370003,0.09519657129390113,210,126.57,-0.0015801295725684783,135,126.47,-0.041281653044034194
51,VRSK,Verisk Analytics,Industrials,51,200.679993,,156,201.490005,-0.004020110079405725,83,191.940002,0.049755146923464055,85,190.539993,0.0073475860786873515,79,193.725006,-0.01646623169289685,213,185.389999,0.044959313042555404,111,187.009995,-0.008662617203962886,100,189.669998,-0.014024374060466749,73,192.25,-0.013420036410923264,41,187.789993,0.023749971597261776,45,188.350006,-0.002973257139158192,74,183.720001,0.025201420502931615,54,179.529999,0.023338729033246297,8,179.210007,0.0017855699319291318,72,182.179993,-0.016302481689084325,45,177.039993,0.029032988043554475,231,180.059998,-0.01677221500357895,315,174.759995,0.0303273240537687,350,168.990005,0.034143972005918455,365,168.97,-0.027675477082701794
52,URBN,URBAN OUTFITTERS INC,Consumer Discretionary,52,72.980003,,207,75.419998,-0.03235209579294884,303,72.949997,0.03385882250276184,399,70.190002,0.039321768362394316,377,69.849998,0.004867630776453469,410,68.830002,0.014819061025161728,,,,,,,,,,372,69.370003,,363,70.720001,-0.019089337965365716,374,70.57,0.002125563270511499,377,70.860001,-0.004092590966799481,362,71.459999,-0.00839627775533558,211,73.540001,-0.028283953925972938,311,71.370003,0.03040490274324359,300,72.32,-0.013136020464601716,324,71.0,0.018591549295774445,309,72.75,-0.02405498281786944,319,72.65,-0.048024052552317564
53,TTEK,"Tetra Tech, Inc. - Common Stock",,53,31.59,,137,32.029999,-0.013737090656793183,54,31.33,0.022342770507500775,60,31.110001,0.00707164876015276,17,31.17,-0.001924895733076748,37,30.99,0.005808325266215109,31,30.940001,0.0016159986549451055,38,30.790001,0.0048717114364498215,153,30.93,-0.004526317491108989,176,31.15,-0.007062600321027235,71,29.9,0.041806020066889715,108,29.18,0.024674434544208257,89,28.889999,0.010038110420149238,81,28.879999,0.0003462603998012348,20,29.26,-0.012987047163362964,252,28.440001,0.028832593922904604,253,28.58,-0.0048984954513645595,245,28.040001,0.019258166217611672,290,27.15,0.03278088397790069,300,27.05,-0.007675474865662557
54,ONB,OLD NATIONAL BANCORP,Financials,54,26.74,,82,27.290001,-0.020153938433347895,142,26.379999,0.03449590729703966,135,26.309999,0.002660585429896889,162,26.325001,-0.0007596278009873725,62,26.209999,0.004387714780149432,56,26.17,0.0015284294994266645,192,25.73,0.017100660707345616,198,26.43,-0.026485054861899338,200,26.450001,-0.0007561814458910687,48,26.0,0.017307730769230867,193,26.23,-0.008768585589020272,202,25.9,0.012741312741312738,177,25.799999,0.003876007902170908,182,25.879999,-0.0030911902276349323,194,25.879999,0.0,186,25.65,0.008966822612085812,88,25.32,0.013033175355450233,90,25.01,0.012395041983206623,87,25.03,0.008467782599507423
55,IDXX,Idexx Laboratories,Health Care,55,567.440002,,63,576.070007,-0.014980826800795377,27,557.02002,0.034199824631078846,259,540.679993,0.030221253258024827,85,564.210022,-0.04170437972120955,109,563.570007,0.0011356441827110597,42,558.599976,0.00889729898592062,46,555.669983,0.005272901343673864,249,570.25,-0.025567763261727272,201,564.97998,0.009327799544330828,339,557.799988,0.012871983066446324,377,537.580017,0.03761295130135012,383,526.440002,0.021161034415466018,369,535.929993,-0.01770751987004382,345,551.5,-0.028232106980961125,335,554.940002,-0.006198871927780125,361,549.159973,0.01052521903303405,357,541.309998,0.01450181047644361,375,545.72998,-0.00809921052898721,386,548.345,-0.02910574145447342
56,QLYS,QUALYS INC,Information Technology,56,159.429993,,56,157.559998,0.011868462958472437,58,159.320007,-0.011047005540239518,99,164.119995,-0.029246820291457976,91,151.539993,0.0830144026732269,116,152.690002,-0.007531658818106357,157,159.389999,-0.0420352408685315,160,153.539993,0.03810086144787039,143,157.550003,-0.025452300372218906,158,158.259995,-0.004486237978207908,195,148.119995,0.06845800933223112,241,143.440002,0.03262683306432179,225,137.490005,0.04327585121551203,163,128.320007,0.07146195059044835,59,123.269997,0.04096706516509441,145,116.190002,0.06093463187994441,159,115.339996,0.007369568488627465,168,112.330002,0.026795993469313828,280,108.510002,0.03520412800287298,271,108.79,-0.02506739375379896
57,KYMR,KYMERA THERAPEUTICS INC,Health Care,57,115.769997,,42,113.989998,0.015615396361354561,88,114.120003,-0.0011391955536488307,182,112.080002,0.018201293393981244,67,110.400002,0.015217391028670368,60,119.349998,-0.07498949434418922,70,119.0,0.0029411596638655446,53,114.160004,0.0423965997758724,86,119.239998,-0.042603103700152634,70,114.760002,0.03903795679613187,63,113.510002,0.01101224542309498,88,114.199997,-0.006041987899526813,96,114.669998,-0.004098726852685641,65,109.32,0.04893887669227959,57,108.120003,0.011098751079390956,153,116.459999,-0.07161253710812754,106,99.870003,0.16611590569392498,132,98.25,0.01648858015267174,211,99.449997,-0.012066335205620948,242,99.85,0.09974562645139873
58,QTTB,Q32 Bio Inc. - Common Stock,,58,15.05,,35,15.21,-0.01051939513477973,1,15.7,-0.03121019108280243,1,18.459999,-0.14951241329969744,59,21.379999,-0.1365762458641837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,HSIC,Henry Schein,Health Care,59,87.82,,89,88.260002,-0.0049852933381987485,232,87.160004,0.012620444579144241,222,86.910004,0.0028765388159457395,148,85.790001,0.01305516944801055,174,84.400002,0.016469182074190014,280,83.860001,0.006439315449090044,198,83.220001,0.007690458931861821,216,86.839996,-0.04168580339409511,225,86.620003,0.0025397482380600245,207,86.43,0.002198345481892794,212,84.519997,0.022598237905758545,230,83.519997,0.011973180506699599,221,84.290001,-0.009135176069104523,203,84.949997,-0.007769229232580055,191,83.690002,0.015055502089723838,196,82.82,0.010504733156242674,86,80.099998,0.03395757887534523,235,78.669998,0.018177196343642787,211,79.919998,-0.015640641032048097
60,META,Meta Platforms,Communication Services,60,646.01001,,24,664.539978,-0.027883902569365127,120,681.309998,-0.024614375319940485,106,661.039978,0.030663833768916016,108,656.72998,0.00656281596890107,155,669.210022,-0.018648916767119217,75,631.47998,0.059748595672027616,95,603.119995,0.04702212699812747,25,615.580017,-0.02024110863884654,264,600.289978,0.025471088241289852,301,582.900024,0.02983351052323857,192,612.909973,-0.048963061986266654,425,563.289978,0.08808961092504997,426,562.599976,0.0012264522385974086,435,550.25,0.022444299863698225,407,542.869995,0.013594424204638411,409,557.669983,-0.026538971885097795,417,562.200012,-0.00805768214747038,416,563.849976,-0.0029262464666663934,422,565.95,-0.023162738075117706
61,VRNS,VARONIS SYSTEMS INC,Information Technology,61,47.540001,,53,47.0,0.011489382978723262,66,47.330002,-0.006972363956375904,73,48.189999,-0.017845964263248915,114,45.380001,0.061921505907414964,119,44.529999,0.019088300451118423,131,45.810001,-0.0279415405382768,128,45.07,0.016418926114932342,132,45.84,-0.01679755671902272,160,45.669998,0.0037223999878432945,203,42.860001,0.06556222432192671,236,41.889999,0.02315593275616923,192,41.959999,-0.0016682555211691152,123,40.209999,0.04352151314403163,87,40.299999,-0.0022332506757629655,110,38.560001,0.04512442829034158,51,37.290001,0.0340573871263774,170,35.029999,0.06451618796791858,,,,,,
62,ORKA,ORUKA THERAPEUTICS INC,Health Care,62,92.699997,,216,83.040001,0.11632943019834485,115,86.650002,-0.041661868628693144,109,87.470001,-0.009374631194985272,200,84.559998,0.03441347053958066,118,86.790001,-0.02569423867157239,74,88.269997,-0.016766693670557165,193,84.400002,0.04585302024044968,91,84.5,-0.0011834082840236348,42,83.129997,0.016480248399383335,33,85.209999,-0.02441030424140711,113,93.290001,-0.08661166162920297,142,95.169998,-0.019754093091396308,125,92.489998,0.028976106151499925,100,90.599998,0.020860927612823987,75,86.629997,0.045827093818322506,121,82.089996,0.05530516775759131,133,83.400002,-0.015707505618525075,209,85.379997,-0.023190384979751233,251,87.835,0.18025990767265188
63,JBHT,J.B. Hunt,Industrials,63,291.410004,,5,298.410004,-0.02345765861120397,281,276.279999,0.08009991704104524,284,280.869995,-0.016342066015275325,180,283.0,-0.007526519434628898,318,279.959991,0.010858726595686985,232,282.609985,-0.00937685906603758,323,276.450012,0.022282411765639498,312,275.0,0.005272770909090951,322,277.73999,-0.009865306036771937,99,285.829987,-0.02830352785902779,21,290.070007,-0.014617229970970258,222,289.429993,0.0022112912119649497,203,287.890015,0.005349188647616021,180,280.299988,0.02707822805900384,189,274.679993,0.02046015415472935,264,269.059998,0.02088751595099625,269,269.23999,-0.0006685188184710755,287,273.480011,-0.015503952133452348,308,275.93,0.008332755665759306
64,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,,64,123.559998,,41,125.059998,-0.011994242955289391,42,123.550003,0.01222173179550623,54,125.68,-0.016947780076384533,44,124.739998,0.007535690356512692,64,122.540001,0.017953296736140878,71,123.169998,-0.005114857597058653,44,119.220001,0.033131999386579514,40,121.879997,-0.021824713369495763,43,120.139999,0.01448308651975272,76,119.459999,0.005692281983026071,93,121.629997,-0.01784097717276112,138,114.18,0.06524782799089146,108,114.209999,-0.00026266526803830903,11,116.860001,-0.02267672409141941,250,111.620003,0.04694497275725751,145,114.169998,-0.02233507090015019,354,107.68,0.060271155274888466,366,107.980003,-0.002778319982080335,367,108.02,-0.007992604648463186
65,WBD,Warner Bros. Discovery,Communication Services,65,26.870001,,64,27.290001,-0.015390252275916061,82,27.27,0.0007334433443344501,29,27.48,-0.007641921397379958,157,27.09,0.01439645625692143,382,26.59,0.018804061677322403,380,26.629999,-0.001502027844612397,367,26.15,0.018355602294455098,371,26.120001,0.0011485068473007232,385,26.120001,0.0,311,26.48,-0.013595128398791623,322,26.809999,-0.012308803144677527,313,26.66,0.005626369092273098,254,27.129999,-0.017323959355840746,284,26.74,0.01458485415108468,232,26.98,-0.008895478131949686,222,27.200001,-0.008088271761460541,233,26.879999,0.01190483675241194,369,26.950001,-0.0025974767125239717,396,26.82,0.028625953105879676
66,SIRI,SiriusXM Holdings Inc. - Common Stock,,66,30.59,,133,31.219999,-0.02017934081291939,51,30.65,0.018597030995106234,68,30.389999,0.008555479057436033,55,30.67,-0.009129475057059078,69,30.42,0.008218277449046685,194,30.690001,-0.008797686256184822,58,30.26,0.014210211500330416,201,30.709999,-0.014653175338755209,227,30.75,-0.00130084552845533,220,30.51,0.007866273352999054,106,29.950001,0.018697795702911746,121,29.540001,0.013879484973612577,40,29.24,0.010259952120382998,225,28.35,0.031393298059964714,318,27.76,0.02125360230547546,220,27.9,-0.005017921146953319,218,28.08,-0.0064102564102563875,232,27.940001,0.005010701323883149,204,27.93,-0.0032108454081040128
67,VTRS,Viatris,Health Care,67,17.290001,,161,17.33,-0.00230807847663006,25,16.68,0.03896882494004794,299,16.309999,0.022685531740375797,190,16.389999,-0.004881025313058229,214,16.27,0.0073754763368161225,230,16.34,-0.004283965728274164,89,16.66,-0.019207683073229287,197,16.959999,-0.017688621325980036,67,16.799999,0.009523810090702911,85,16.700001,0.005987903833059693,102,16.18,0.03213850432632892,261,15.88,0.018891687657430767,31,16.23,-0.02156500308071474,96,16.33,-0.006123698714023185,280,16.07,0.01617921593030469,319,15.93,0.00878844946641566,320,15.75,0.011428571428571344,396,15.38,0.024057217165149414,402,15.345,0.0006506180871830303
68,ROP,Roper Technologies,Information Technology,68,363.140015,,45,364.209991,-0.0029377996936936768,171,348.51001,0.045048866745606375,177,346.649994,0.0053656888279076664,60,360.589996,-0.03865887061381479,87,355.899994,0.01317786479086025,91,355.940002,-0.00011240096582343373,82,354.890015,0.0029586264916470206,156,363.76001,-0.024384194953150584,171,364.25,-0.0013452024708303645,171,364.200012,0.00013725425138089165,85,354.679993,0.02684115029854528,21,338.390015,0.04813965329325698,275,334.799988,0.010722900623282072,215,338.309998,-0.01037512938059848,248,332.420013,0.017718503007218223,256,331.600006,0.00247287993112999,253,329.540009,0.006251128675547335,279,325.089996,0.013688557183408445,313,325.8,-0.01565437486663923
69,MTCH,"Match Group, Inc. - Common Stock",,69,39.150002,,146,40.290001,-0.028294836726362904,128,40.110001,0.0044876588260369665,157,38.34,0.04616591027647354,49,38.540001,-0.005189439408680663,57,38.849998,-0.007979331170107185,44,39.32,-0.0119532553407935,57,38.360001,0.025026042100468215,181,39.18,-0.020929019908116464,54,37.669998,0.04008500345553512,66,37.900002,-0.006068706803762147,221,38.25,-0.00915027450980388,66,38.049999,0.005256268206472292,228,38.73,-0.017557474825716457,24,37.169998,0.04196938616999657,351,34.939999,0.06382367097377428,228,35.34,-0.011318647425014206,230,35.310001,0.0008495893273976485,258,35.240002,0.0019863506250652474,272,35.285,-0.005923808013432841
